STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,METHODOLOGY,Methodology,MEASURE,Measure,UNIT_MEASURE,Unit of measure,EXPENDITURE,Expenditure,ADJUSTMENT,Adjustment,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period,DURABILITY,Durability,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2013,,1.317609,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2014,,1.493136,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2015,,1.209997,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2016,,1.133333,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2017,,1.384311,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2018,,1.487321,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2019,,1.441499,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2020,,1.405782,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2021,,1.366667,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2022,,1.701743,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2023,,2.037022,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2024,,2.162719,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997,,6.623587,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998,,5.17316,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999,,3.313439,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2000,,2.470119,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2001,,2.255054,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2002,,2.30038,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2003,,2.769002,,A,Normal value,,,,,,,2,Two
