STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,METHODOLOGY,Methodology,MEASURE,Measure,UNIT_MEASURE,Unit of measure,EXPENDITURE,Expenditure,ADJUSTMENT,Adjustment,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period,DURABILITY,Durability,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2022,,129.4263,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2023,,139.7203,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,USA,United States,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2024,,146.8583,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2021,,101.45,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2022,,102.6,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2023,,105.125,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2024,,108.475,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1996,,71.30804,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1997,,72.50974,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1998,,73.35646,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1999,,74.43127,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2000,,75.54151,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2001,,77.00102,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2002,,78.9508,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2003,,80.69355,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2004,,82.23293,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2005,,83.86897,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2006,,86.79314,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2007,,88.48653,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2008,,90.22923,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2009,,92.10693,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2010,,93.19247,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2011,,94.28126,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2012,,95.7354,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2013,,96.99554,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2014,,99.02761,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2015,,100,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2016,,100.9409,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2017,,102.0305,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2018,,103.0804,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2019,,104.1894,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2020,,106.9829,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2021,,109.1532,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2022,,112.987,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2023,,119.7064,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2024,,125.6515,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1996,,70.30583,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1997,,71.30917,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1998,,72.72583,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1999,,74.0175,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2000,,73.9325,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2001,,74.205,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2002,,76.07417,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2003,,78.18584,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2004,,80.38583,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2005,,83.28167,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2006,,86.1625,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2007,,88.85583,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2008,,90.83916,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2009,,92.68083,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2010,,94.16333,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2011,,95.27834,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2012,,96.78416,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2013,,98.335,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2014,,99.3575,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2015,,99.99917,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2016,,100.3242,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2017,,100.5133,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2018,,100.2483,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2019,,100.6675,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2020,,101.0558,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2021,,101.915,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2022,,102.6033,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2023,,104.7842,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2024,,107.2375,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1996,,79.32178,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1997,,81.27553,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1998,,82.26803,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1999,,83.02608,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2000,,84.01858,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2001,,84.96419,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2002,,86.1208,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2003,,87.05078,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2004,,87.73849,,A,Normal value,,,2015,,,,2,Two
